solver, length, nbInv, SATClauses, SATVars, SavileRowClauseOut, SavileRowTimeOut, SavileRowTotalTime, SolverMemOut, SolverNodes, SolverSatisfiable, SolverSetupTime, SolverSolutionsFound, SolverSolveTime, SolverTimeOut, SolverTotalTime, TotalTime
minionpar, 21, 009, NA, NA, 0, 0, 140.937, NA, 24121993, 1, 0.012024, 300, 1.88027, 0, 24.9539, 165.89090000000002
minionpar, 21, 010, NA, NA, 0, 0, 118.148, NA, 240367072, 1, 0.011467, 481, 34.0021, 0, 57.6695, 175.8175
minionpar, 21, 018, NA, NA, 0, 0, 72.643, NA, 91092193147, 1, 0.009408, 12230, 52.2564, 0, 78.9533, 151.59629999999999
minionpar, 22, 000, NA, NA, 0, 0, 22.246, NA, 1, 1, 1.3e-05, 1, 7e-06, 0, 0.000205, 22.246205
minionpar, 22, 001, NA, NA, 0, 0, 22.073, NA, 4, 1, 0, 2, 0, 0, 0, 22.073
minionpar, 22, 002, NA, NA, 0, 0, 21.359, NA, 20, 1, 0.000166, 5, 0, 0, 0.002004, 21.361004
minionpar, 22, 003, NA, NA, 0, 0, 23.167, NA, 59, 1, 0, 10, 0, 0, 0.015057, 23.182057
minionpar, 22, 004, NA, NA, 0, 0, 27.66, NA, 199, 1, 0.000287, 20, 0.000656, 0, 0.052699, 27.712699
minionpar, 22, 005, NA, NA, 0, 0, 34.13, NA, 465, 1, 0.000414, 36, 0.000539, 0, 0.145252, 34.275252
minionpar, 22, 006, NA, NA, 0, 0, 38.876, NA, 1408, 1, 0, 65, 0, 0, 0.317019, 39.193019
minionpar, 22, 007, NA, NA, 0, 0, 81.627, NA, 2716, 1, 0.00091, 110, 0.000343, 0, 0.703625, 82.330625
minionpar, 22, 008, NA, NA, 0, 0, 126.795, NA, 7497, 1, 0.001163, 185, 7.5e-05, 0, 1.33768, 128.13268
minionpar, 22, 009, NA, NA, 0, 0, 183.553, NA, 23584541, 1, 0.013039, 300, 20.8484, 0, 51.3659, 234.9189
minionpar, 22, 010, NA, NA, 0, 0, 185.406, NA, 203902609, 1, 0.010634, 481, 52.0808, 0, 82.7975, 268.2035
minionpar, 23, 000, NA, NA, 0, 0, 27.002, NA, 1, 1, 4.3e-05, 1, 3e-05, 0, 0.000641, 27.002641
minionpar, 23, 001, NA, NA, 0, 0, 27.155, NA, 4, 1, 0.000158, 2, 0, 0, 0.000824, 27.155824000000003
minionpar, 23, 002, NA, NA, 0, 0, 27.204, NA, 20, 1, 0.000187, 5, 0.000288, 0, 0.002184, 27.206184
minionpar, 23, 003, NA, NA, 0, 0, 27.828, NA, 59, 1, 0.000255, 10, 0, 0, 0.016043, 27.844043
minionpar, 23, 004, NA, NA, 0, 0, 33.853, NA, 199, 1, 0.000297, 20, 0, 0, 0.052995, 33.905995000000004
minionpar, 23, 005, NA, NA, 0, 0, 41.636, NA, 465, 1, 0.000212, 36, 0, 0, 0.145681, 41.781681000000006
minionpar, 23, 006, NA, NA, 0, 0, 48.538, NA, 1408, 1, 0.000603, 65, 0.000132, 0, 0.316985, 48.854985
minionpar, 23, 007, NA, NA, 0, 0, 102.898, NA, 2716, 1, 0.000924, 110, 0.000515, 0, 0.682889, 103.580889
minionpar, 23, 008, NA, NA, 0, 0, 160.599, NA, 7497, 1, 0.000451, 185, 0, 0, 1.3449, 161.94389999999999
minionpar, 23, 009, NA, NA, 0, 0, 281.753, NA, 22681756, 1, 0.012434, 300, 19.9592, 0, 59.9403, 341.69329999999997
minionpar, 23, 010, NA, NA, 0, 0, 244.475, NA, 199353351, 1, 0.015764, 481, 49.8841, 0, 91.0324, 335.50739999999996
minionpar, 24, 000, NA, NA, 0, 0, 32.007, NA, 1, 1, 0, 1, 0, 0, 0, 32.007
minionpar, 24, 001, NA, NA, 0, 0, 31.967, NA, 4, 1, 0.000147, 2, 0.000265, 0, 0.001078, 31.968078
minionpar, 24, 002, NA, NA, 0, 0, 31.51, NA, 20, 1, 0, 5, 0, 0, 0.001211, 31.511211000000003
minionpar, 24, 003, NA, NA, 0, 0, 34.191, NA, 59, 1, 0, 10, 0.000595, 0, 0.015747, 34.206747
minionpar, 24, 004, NA, NA, 0, 0, 41.131, NA, 199, 1, 0.000294, 20, 0, 0, 0.050579, 41.181579
minionpar, 24, 005, NA, NA, 0, 0, 50.999, NA, 465, 1, 0.000335, 36, 0.000565, 0, 0.144837, 51.143837000000005
minionpar, 24, 006, NA, NA, 0, 0, 58.595, NA, 1408, 1, 0.000588, 65, 4.9e-05, 0, 0.321152, 58.916152
minionpar, 24, 007, NA, NA, 0, 0, 134.358, NA, 2716, 1, 0, 110, 0.001843, 0, 0.676737, 135.034737
minionpar, 24, 008, NA, NA, 0, 0, 213.079, NA, 7497, 1, 0.001198, 185, 0.000829, 0, 1.35088, 214.42988
minionpar, 24, 009, NA, NA, 0, 0, 289.29, NA, 13968, 1, 0.001741, 300, 0.003242, 0, 2.47991, 291.76991000000004
minionpar, 24, 010, NA, NA, 0, 0, 325.646, NA, 193927841, 1, 0.018765, 481, 32.8632, 0, 87.6672, 413.3132
minionpar, 25, 000, NA, NA, 0, 0, 37.932, NA, 1, 1, 1.3e-05, 1, 1.1e-05, 0, 0.000214, 37.932214
minionpar, 25, 001, NA, NA, 0, 0, 36.718, NA, 4, 1, 0, 2, 0, 0, 0, 36.718
minionpar, 25, 002, NA, NA, 0, 0, 38.923, NA, 20, 1, 0.000172, 5, 0.000437, 0, 0.001827, 38.924827
minionpar, 25, 003, NA, NA, 0, 0, 39.756, NA, 59, 1, 0.000237, 10, 0.000782, 0, 0.017, 39.773
minionpar, 25, 004, NA, NA, 0, 0, 50.995, NA, 199, 1, 0.000271, 20, 0, 0, 0.052929, 51.047928999999996
minionpar, 25, 005, NA, NA, 0, 0, 61.549, NA, 465, 1, 0.000417, 36, 0.001241, 0, 0.144998, 61.693998
minionpar, 25, 006, NA, NA, 0, 0, 73.341, NA, 1408, 1, 0.000291, 65, 0.000971, 0, 0.316652, 73.657652
minionpar, 25, 007, NA, NA, 0, 0, 185.452, NA, 2716, 1, 0.000862, 110, 0.000535, 0, 0.68677, 186.13877
minionpar, 25, 008, NA, NA, 0, 0, 287.82, NA, 7497, 1, 0.001008, 185, 0.000551, 0, 1.37281, 289.19281
minionpar, 25, 009, NA, NA, 0, 0, 389.409, NA, 13968, 1, 0.001774, 300, 0, 0, 2.50757, 391.91657
minionpar, 25, 010, NA, NA, 0, 0, 544.653, NA, 188017358, 1, 0.01943, 481, 152.337, 0, 229.615, 774.268
minionseq, 01, 000, NA, NA, 0, 0, 0.142, NA, 1, 1, 4.2e-05, 1, 3.4e-05, 0, 0.000344, 0.142344
minionseq, 02, 000, NA, NA, 0, 0, 0.198, NA, 1, 1, 4.5e-05, 1, 4.4e-05, 0, 0.000652, 0.19865200000000002
minionseq, 02, 001, NA, NA, 0, 0, 0.259, NA, 1, 1, 4.3e-05, 1, 3.7e-05, 0, 0.000665, 0.25966500000000003
minionseq, 03, 000, NA, NA, 0, 0, 0.138, NA, 1, 1, 0, 1, 0, 0, 0, 0.138
minionseq, 03, 001, NA, NA, 0, 0, 0.115, NA, 3, 1, 0.000158, 2, 4e-05, 0, 0.000911, 0.115911
minionseq, 03, 002, NA, NA, 0, 0, 0.363, NA, 4, 1, 0, 2, 0, 0, 0.000987, 0.363987
minionseq, 03, 003, NA, NA, 0, 0, 0.243, NA, 1, 1, 1.6e-05, 1, 1.3e-05, 0, 0.001001, 0.244001
minionseq, 04, 000, NA, NA, 0, 0, 0.341, NA, 1, 1, 3.8e-05, 1, 3.9e-05, 0, 0.001061, 0.342061
minionseq, 04, 001, NA, NA, 0, 0, 0.269, NA, 4, 1, 6e-05, 2, 1.8e-05, 0, 0.000984, 0.269984
minionseq, 04, 002, NA, NA, 0, 0, 0.645, NA, 14, 1, 0, 5, 0.00015, 0, 0.001588, 0.646588
minionseq, 04, 003, NA, NA, 0, 0, 0.35, NA, 19, 1, 0.000195, 6, 0.000161, 0, 0.004553, 0.35455299999999995
minionseq, 04, 004, NA, NA, 0, 0, 0.116, NA, 13, 1, 0.000174, 5, 7.5e-05, 0, 0.001793, 0.11779300000000001
minionseq, 04, 005, NA, NA, 0, 0, 0.306, NA, 6, 1, 7.2e-05, 3, 2.6e-05, 0, 0.001183, 0.307183
minionseq, 04, 006, NA, NA, 0, 0, 0.541, NA, 1, 1, 2.2e-05, 1, 2.2e-05, 0, 0.000893, 0.5418930000000001
minionseq, 05, 000, NA, NA, 0, 0, 0.718, NA, 1, 1, 0, 1, 0, 0, 0, 0.718
minionseq, 05, 001, NA, NA, 0, 0, 0.954, NA, 4, 1, 0.000131, 2, 3.6e-05, 0, 0.001258, 0.9552579999999999
minionseq, 05, 002, NA, NA, 0, 0, 0.551, NA, 19, 1, 0, 5, 0.000528, 0, 0.006228, 0.5572280000000001
minionseq, 05, 003, NA, NA, 0, 0, 0.591, NA, 43, 1, 0, 10, 0.000368, 0, 0.021218, 0.6122179999999999
minionseq, 05, 004, NA, NA, 0, 0, 0.869, NA, 84, 1, 0.000158, 16, 0.000647, 0, 0.020992, 0.889992
minionseq, 05, 005, NA, NA, 0, 0, 0.202, NA, 95, 1, 0.000109, 20, 0.00059, 0, 0.016715, 0.21871500000000002
minionseq, 05, 006, NA, NA, 0, 0, 0.21, NA, 86, 1, 0.000225, 20, 0.000628, 0, 0.014326, 0.224326
minionseq, 05, 007, NA, NA, 0, 0, 0.611, NA, 51, 1, 7.6e-05, 15, 0.000354, 0, 0.019848, 0.630848
minionseq, 05, 008, NA, NA, 0, 0, 0.495, NA, 25, 1, 8.9e-05, 9, 0.000204, 0, 0.006371, 0.501371
minionseq, 05, 009, NA, NA, 0, 0, 1.01, NA, 8, 1, 0.000199, 4, 7.7e-05, 0, 0.001824, 1.011824
minionseq, 05, 010, NA, NA, 0, 0, 0.463, NA, 1, 1, 3.6e-05, 1, 2.9e-05, 0, 0.000975, 0.463975
minionseq, 06, 000, NA, NA, 0, 0, 0.88, NA, 1, 1, 4.5e-05, 1, 4.6e-05, 0, 0.001065, 0.881065
minionseq, 06, 001, NA, NA, 0, 0, 1.129, NA, 4, 1, 7.3e-05, 2, 2e-05, 0, 0.001085, 1.130085
minionseq, 06, 002, NA, NA, 0, 0, 0.954, NA, 20, 1, 7.1e-05, 5, 0.000148, 0, 0.003341, 0.957341
minionseq, 06, 003, NA, NA, 0, 0, 0.899, NA, 49, 1, 0.000423, 10, 0.000468, 0, 0.030859, 0.929859
minionseq, 06, 004, NA, NA, 0, 0, 0.79, NA, 169, 1, 0.00044, 20, 0.001754, 0, 0.049613, 0.839613
minionseq, 06, 005, NA, NA, 0, 0, 0.557, NA, 361, 1, 0.000345, 32, 0.003032, 0, 0.043178, 0.6001780000000001
minionseq, 06, 006, NA, NA, 0, 0, 0.552, NA, 434, 1, 0.000177, 51, 0.004023, 0, 0.0476, 0.5996
minionseq, 06, 007, NA, NA, 0, 0, 0.83, NA, 471, 1, 9e-05, 67, 0.003909, 0, 0.04384, 0.87384
minionseq, 06, 008, NA, NA, 0, 0, 1.221, NA, 488, 1, 0.000435, 79, 0.003848, 0, 0.0495, 1.2705000000000002
minionseq, 06, 009, NA, NA, 0, 0, 1.05, NA, 470, 1, 0, 80, 0.003769, 0, 0.050534, 1.1005340000000001
minionseq, 06, 010, NA, NA, 0, 0, 0.797, NA, 406, 1, 0.000347, 68, 0.003094, 0, 0.049741, 0.8467410000000001
minionseq, 06, 011, NA, NA, 0, 0, 1.132, NA, 241, 1, 0.000339, 49, 0.001751, 0, 0.049646, 1.181646
minionseq, 06, 012, NA, NA, 0, 0, 0.72, NA, 110, 1, 0.000214, 29, 0.000858, 0, 0.039794, 0.759794
minionseq, 06, 013, NA, NA, 0, 0, 0.479, NA, 42, 1, 9.4e-05, 14, 0.000228, 0, 0.009458, 0.488458
minionseq, 06, 014, NA, NA, 0, 0, 1.108, NA, 10, 1, 0.000125, 5, 6.8e-05, 0, 0.001328, 1.109328
minionseq, 06, 015, NA, NA, 0, 0, 0.524, NA, 1, 1, 2.6e-05, 1, 2.8e-05, 0, 0.001058, 0.525058
minionseq, 07, 000, NA, NA, 0, 0, 1.382, NA, 1, 1, 3.8e-05, 1, 1.3e-05, 0, 0.00099, 1.38299
minionseq, 07, 001, NA, NA, 0, 0, 1.526, NA, 4, 1, 0.000213, 2, 5.5e-05, 0, 0.000386, 1.526386
minionseq, 07, 002, NA, NA, 0, 0, 1.256, NA, 20, 1, 0.000269, 5, 0.000163, 0, 0.00376, 1.25976
minionseq, 07, 003, NA, NA, 0, 0, 1.136, NA, 61, 1, 0, 10, 0.000685, 0, 0.040212, 1.1762119999999998
minionseq, 07, 004, NA, NA, 0, 0, 1.67, NA, 208, 1, 0.000528, 20, 0.002484, 0, 0.104416, 1.774416
minionseq, 07, 005, NA, NA, 0, 0, 1.291, NA, 1070, 1, 0, 36, 0.011868, 0, 0.112567, 1.403567
minionseq, 07, 006, NA, NA, 0, 0, 0.895, NA, 1595, 1, 0.000663, 61, 0.016552, 0, 0.122562, 1.017562
minionseq, 07, 007, NA, NA, 0, 0, 0.798, NA, 1978, 1, 0.000164, 96, 0.01588, 0, 0.10903, 0.90703
minionseq, 07, 008, NA, NA, 0, 0, 1.144, NA, 2288, 1, 0, 148, 0.023764, 0, 0.123469, 1.267469
minionseq, 07, 009, NA, NA, 0, 0, 2.112, NA, 2561, 1, 0.000601, 208, 0.026832, 0, 0.125516, 2.2375160000000003
minionseq, 07, 010, NA, NA, 0, 0, 1.571, NA, 2771, 1, 0.000563, 268, 0.028296, 0, 0.130822, 1.701822
minionseq, 07, 011, NA, NA, 0, 0, 1.108, NA, 2875, 1, 0, 321, 0.027215, 0, 0.124812, 1.232812
minionseq, 07, 012, NA, NA, 0, 0, 1.612, NA, 2863, 1, 0.00055, 351, 0.026723, 0, 0.12786, 1.7398600000000002
minionseq, 07, 013, NA, NA, 0, 0, 1.434, NA, 2723, 1, 0.000156, 347, 0.024141, 0, 0.124147, 1.558147
minionseq, 07, 014, NA, NA, 0, 0, 1.193, NA, 2422, 1, 0.000548, 308, 0.021883, 0, 0.124621, 1.3176210000000002
minionseq, 07, 015, NA, NA, 0, 0, 1.71, NA, 1985, 1, 0.000494, 241, 0.018193, 0, 0.130826, 1.8408259999999999
minionseq, 07, 016, NA, NA, 0, 0, 0.859, NA, 1465, 1, 0.00058, 165, 0.013205, 0, 0.114368, 0.973368
minionseq, 07, 017, NA, NA, 0, 0, 1.868, NA, 555, 1, 0, 98, 0.004849, 0, 0.098205, 1.9662050000000002
minionseq, 07, 018, NA, NA, 0, 0, 1.423, NA, 211, 1, 0.000358, 49, 0.001653, 0, 0.071555, 1.494555
minionseq, 07, 019, NA, NA, 0, 0, 0.859, NA, 64, 1, 0, 20, 0.000546, 0, 0.023703, 0.882703
minionseq, 07, 020, NA, NA, 0, 0, 1.488, NA, 12, 1, 0.000233, 6, 5.9e-05, 0, 0.002498, 1.4904979999999999
minionseq, 07, 021, NA, NA, 0, 0, 1.1, NA, 1, 1, 3.7e-05, 1, 3.6e-05, 0, 0.000892, 1.100892
minionseq, 08, 000, NA, NA, 0, 0, 1.373, NA, 1, 1, 1.7e-05, 1, 1.7e-05, 0, 0.000877, 1.373877
minionseq, 08, 001, NA, NA, 0, 0, 1.473, NA, 4, 1, 0.000243, 2, 6.7e-05, 0, 0.001536, 1.474536
minionseq, 08, 002, NA, NA, 0, 0, 1.615, NA, 20, 1, 7.4e-05, 5, 0.000121, 0, 0.003323, 1.618323
minionseq, 08, 003, NA, NA, 0, 0, 1.447, NA, 59, 1, 0.000368, 10, 0.000504, 0, 0.030269, 1.4772690000000002
minionseq, 08, 004, NA, NA, 0, 0, 1.875, NA, 195, 1, 0.000654, 20, 0.002158, 0, 0.131627, 2.006627
minionseq, 08, 005, NA, NA, 0, 0, 1.734, NA, 1738, 1, 0.000397, 36, 0.025637, 0, 0.229543, 1.963543
minionseq, 08, 006, NA, NA, 0, 0, 2.007, NA, 4831, 1, 0.000355, 65, 0.065638, 0, 0.280732, 2.287732
minionseq, 08, 007, NA, NA, 0, 0, 1.818, NA, 6953, 1, 0.001131, 106, 0.087947, 0, 0.304217, 2.122217
minionseq, 08, 008, NA, NA, 0, 0, 1.731, NA, 8769, 1, 0.000897, 171, 0.115759, 0, 0.310055, 2.041055
minionseq, 08, 009, NA, NA, 0, 0, 1.401, NA, 10590, 1, 0.000828, 262, 0.127048, 0, 0.331044, 1.7320440000000001
minionseq, 08, 010, NA, NA, 0, 0, 2.102, NA, 12358, 1, 0.000746, 397, 0.174201, 0, 0.387131, 2.489131
minionseq, 08, 011, NA, NA, 0, 0, 2.419, NA, 14075, 1, 0.000494, 568, 0.189773, 0, 0.402249, 2.821249
minionseq, 08, 012, NA, NA, 0, 0, 1.678, NA, 15672, 1, 0.000801, 784, 0.190063, 0, 0.394494, 2.072494
minionseq, 08, 013, NA, NA, 0, 0, 1.552, NA, 17059, 1, 0.000645, 1019, 0.212326, 0, 0.41755, 1.96955
minionseq, 08, 014, NA, NA, 0, 0, 1.519, NA, 18040, 1, 0.000403, 1264, 0.215873, 0, 0.411735, 1.9307349999999999
minionseq, 08, 015, NA, NA, 0, 0, 1.865, NA, 18513, 1, 0.000501, 1478, 0.222473, 0, 0.418303, 2.283303
minionseq, 08, 016, NA, NA, 0, 0, 2.959, NA, 18496, 1, 0.000803, 1628, 0.214109, 0, 0.412938, 3.371938
minionseq, 08, 017, NA, NA, 0, 0, 2.214, NA, 17897, 1, 0.00085, 1681, 0.225865, 0, 0.454009, 2.668009
minionseq, 08, 018, NA, NA, 0, 0, 2.036, NA, 16695, 1, 0.00036, 1619, 0.192682, 0, 0.411554, 2.4475540000000002
minionseq, 08, 019, NA, NA, 0, 0, 1.668, NA, 14933, 1, 1e-06, 1441, 0.156683, 0, 0.357144, 2.025144
minionseq, 08, 020, NA, NA, 0, 0, 1.682, NA, 12628, 1, 0.0004, 1173, 0.13236, 0, 0.341653, 2.023653
minionseq, 08, 021, NA, NA, 0, 0, 2.01, NA, 10044, 1, 0.000359, 866, 0.104935, 0, 0.323908, 2.3339079999999996
minionseq, 08, 022, NA, NA, 0, 0, 1.536, NA, 7293, 1, 0.00081, 574, 0.076338, 0, 0.29078, 1.82678
minionseq, 08, 023, NA, NA, 0, 0, 1.808, NA, 4427, 1, 0.000295, 338, 0.043459, 0, 0.240989, 2.048989
minionseq, 08, 024, NA, NA, 0, 0, 1.982, NA, 1150, 1, 0, 174, 0.010158, 0, 0.168782, 2.150782
minionseq, 08, 025, NA, NA, 0, 0, 1.657, NA, 373, 1, 0, 76, 0.003243, 0, 0.116402, 1.773402
minionseq, 08, 026, NA, NA, 0, 0, 1.34, NA, 91, 1, 0, 27, 0.000767, 0, 0.037898, 1.377898
minionseq, 08, 027, NA, NA, 0, 0, 1.009, NA, 14, 1, 0.00023, 7, 0.000143, 0, 0.002371, 1.0113709999999998
minionseq, 08, 028, NA, NA, 0, 0, 1.442, NA, 1, 1, 1.7e-05, 1, 1.6e-05, 0, 0.000966, 1.442966
minionseq, 09, 000, NA, NA, 0, 0, 1.805, NA, 1, 1, 3.9e-05, 1, 3.5e-05, 0, 0.00111, 1.8061099999999999
minionseq, 09, 001, NA, NA, 0, 0, 1.567, NA, 4, 1, 0.000239, 2, 8.4e-05, 0, 0.001354, 1.568354
minionseq, 09, 002, NA, NA, 0, 0, 2.518, NA, 20, 1, 0, 5, 5.4e-05, 0, 0.002055, 2.5200549999999997
minionseq, 09, 003, NA, NA, 0, 0, 2.04, NA, 59, 1, 0.000114, 10, 1.2e-05, 0, 0.029079, 2.069079
minionseq, 09, 004, NA, NA, 0, 0, 2.925, NA, 211, 1, 0.000683, 20, 0.002395, 0, 0.149999, 3.074999
minionseq, 09, 005, NA, NA, 0, 0, 3.215, NA, 3227, 1, 0.000143, 36, 0.058944, 0, 0.432746, 3.6477459999999997
minionseq, 09, 006, NA, NA, 0, 0, 2.752, NA, 8879, 1, 0.001028, 65, 0.149395, 0, 0.545083, 3.2970829999999998
minionseq, 09, 007, NA, NA, 0, 0, 2.021, NA, 21199, 1, 0.001133, 110, 0.328296, 0, 0.723758, 2.744758
minionseq, 09, 008, NA, NA, 0, 0, 2.45, NA, 29734, 1, 0.001053, 181, 0.447339, 0, 0.845444, 3.2954440000000003
minionseq, 09, 009, NA, NA, 0, 0, 2.444, NA, 38109, 1, 0.001068, 286, 0.581896, 0, 0.976305, 3.420305
minionseq, 09, 010, NA, NA, 0, 0, 2.271, NA, 47113, 1, 0.001325, 443, 0.718796, 0, 1.1122, 3.3832
minionseq, 09, 011, NA, NA, 0, 0, 2.45, NA, 56526, 1, 0.001119, 664, 0.850202, 0, 1.24741, 3.69741
minionseq, 09, 012, NA, NA, 0, 0, 2.363, NA, 66271, 1, 0.000222, 985, 1.02351, 0, 1.42285, 3.78585
minionseq, 09, 013, NA, NA, 0, 0, 2.462, NA, 76567, 1, 0.00106, 1416, 1.16403, 0, 1.54968, 4.01168
minionseq, 09, 014, NA, NA, 0, 0, 2.748, NA, 86906, 1, 0.001105, 1988, 1.40997, 0, 1.81633, 4.56433
minionseq, 09, 015, NA, NA, 0, 0, 2.356, NA, 96776, 1, 0.000995, 2715, 1.48509, 0, 1.86711, 4.22311
minionseq, 09, 016, NA, NA, 0, 0, 2.888, NA, 105842, 1, 0.001155, 3589, 1.64012, 0, 2.05004, 4.93804
minionseq, 09, 017, NA, NA, 0, 0, 4.097, NA, 113713, 1, 0.000623, 4579, 1.784, 0, 2.17716, 6.27416
minionseq, 09, 018, NA, NA, 0, 0, 2.929, NA, 120067, 1, 0.000494, 5631, 1.78883, 0, 2.17544, 5.10444
minionseq, 09, 019, NA, NA, 0, 0, 2.561, NA, 124541, 1, 0.001082, 6654, 1.92961, 0, 2.30269, 4.86369
minionseq, 09, 020, NA, NA, 0, 0, 2.66, NA, 126658, 1, 0.001237, 7559, 1.82615, 0, 2.21388, 4.87388
minionseq, 09, 021, NA, NA, 0, 0, 2.089, NA, 126045, 1, 0.000728, 8225, 1.75502, 0, 2.14054, 4.22954
minionseq, 09, 022, NA, NA, 0, 0, 1.993, NA, 122485, 1, 5e-06, 8545, 1.7106, 0, 2.1017, 4.0947000000000005
minionseq, 09, 023, NA, NA, 0, 0, 2.396, NA, 116044, 1, 0.001356, 8457, 1.55988, 0, 1.91723, 4.31323
minionseq, 09, 024, NA, NA, 0, 0, 3.192, NA, 106782, 1, 0.00037, 7930, 1.45884, 0, 1.85983, 5.051830000000001
minionseq, 09, 025, NA, NA, 0, 0, 2.271, NA, 95013, 1, 0.001313, 7006, 1.21492, 0, 1.60934, 3.88034
minionseq, 09, 026, NA, NA, 0, 0, 2.365, NA, 81300, 1, 0.001395, 5794, 1.02573, 0, 1.41265, 3.7776500000000004
minionseq, 09, 027, NA, NA, 0, 0, 2.919, NA, 66340, 1, 0.001024, 4448, 0.849552, 0, 1.25453, 4.1735299999999995
minionseq, 09, 028, NA, NA, 0, 0, 3.648, NA, 51496, 1, 0.000993, 3146, 0.651169, 0, 1.0576, 4.7056000000000004
minionseq, 09, 029, NA, NA, 0, 0, 2.55, NA, 37183, 1, 1.5e-05, 2034, 0.461449, 0, 0.852373, 3.402373
minionseq, 09, 030, NA, NA, 0, 0, 3.236, NA, 23217, 1, 2.5e-05, 1190, 0.284459, 0, 0.683683, 3.919683
minionseq, 09, 031, NA, NA, 0, 0, 3.163, NA, 11547, 1, 0.001346, 622, 0.128015, 0, 0.480438, 3.6434379999999997
minionseq, 09, 032, NA, NA, 0, 0, 2.779, NA, 2209, 1, 0.000732, 285, 0.01744, 0, 0.26543, 3.0444299999999997
minionseq, 09, 033, NA, NA, 0, 0, 4.0, NA, 612, 1, 0.000501, 111, 0.004864, 0, 0.177225, 4.177225
minionseq, 09, 034, NA, NA, 0, 0, 2.162, NA, 123, 1, 0.00041, 35, 0.001071, 0, 0.056604, 2.218604
minionseq, 09, 035, NA, NA, 0, 0, 2.588, NA, 16, 1, 6.9e-05, 8, 0.000132, 0, 0.004356, 2.592356
minionseq, 09, 036, NA, NA, 0, 0, 1.866, NA, 1, 1, 3.9e-05, 1, 2.8e-05, 0, 0.001073, 1.8670730000000002
minionseq, 10, 000, NA, NA, 0, 0, 2.81, NA, 1, 1, 4.1e-05, 1, 4.8e-05, 0, 0.00106, 2.81106
minionseq, 10, 001, NA, NA, 0, 0, 2.516, NA, 4, 1, 7.8e-05, 2, 2.5e-05, 0, 0.001111, 2.517111
minionseq, 10, 002, NA, NA, 0, 0, 2.603, NA, 20, 1, 0.000126, 5, 0.000112, 0, 0.003363, 2.606363
minionseq, 10, 003, NA, NA, 0, 0, 4.125, NA, 59, 1, 0.000389, 10, 0.000458, 0, 0.032331, 4.157331
minionseq, 10, 004, NA, NA, 0, 0, 3.551, NA, 199, 1, 0.000521, 20, 0.001575, 0, 0.103631, 3.654631
minionseq, 10, 005, NA, NA, 0, 0, 5.139, NA, 481, 1, 0.00095, 36, 0.007265, 0, 0.42532, 5.56432
minionseq, 10, 006, NA, NA, 0, 0, 5.008, NA, 17047, 1, 0.000716, 65, 0.372303, 0, 1.10028, 6.10828
minionseq, 10, 007, NA, NA, 0, 0, 4.664, NA, 43757, 1, 0.001692, 110, 0.884114, 0, 1.61885, 6.28285
minionseq, 10, 008, NA, NA, 0, 0, 3.099, NA, 90068, 1, 0.001881, 185, 1.72532, 0, 2.46574, 5.5647400000000005
minionseq, 10, 009, NA, NA, 0, 0, 3.628, NA, 125048, 1, 0.001546, 296, 2.55583, 0, 3.33956, 6.967560000000001
minionseq, 10, 010, NA, NA, 0, 0, 3.717, NA, 161243, 1, 0.000475, 467, 3.13355, 0, 3.86788, 7.58488
minionseq, 10, 011, NA, NA, 0, 0, 4.535, NA, 202183, 1, 0.001472, 714, 3.93199, 0, 4.64618, 9.181180000000001
minionseq, 10, 012, NA, NA, 0, 0, 3.612, NA, 247828, 1, 0.000759, 1077, 4.01716, 0, 4.73597, 8.34797
minionseq, 10, 013, NA, NA, 0, 0, 4.362, NA, 297690, 1, 0.001654, 1582, 5.91468, 0, 6.70652, 11.06852
minionseq, 10, 014, NA, NA, 0, 0, 5.131, NA, 350974, 1, 0.001514, 2305, 6.8621, 0, 7.6014, 12.7324
minionseq, 10, 015, NA, NA, 0, 0, 2.908, NA, 408294, 1, 0.00058, 3284, 7.87645, 0, 8.582, 11.49
minionseq, 10, 016, NA, NA, 0, 0, 3.251, NA, 468295, 1, 0.000878, 4617, 8.65325, 0, 9.35665, 12.60765
minionseq, 10, 017, NA, NA, 0, 0, 4.665, NA, 529909, 1, 0.001804, 6374, 10.4282, 0, 11.1795, 15.8445
minionseq, 10, 018, NA, NA, 0, 0, 3.823, NA, 591556, 1, 0.001085, 8665, 11.8467, 0, 12.6154, 16.438399999999998
minionseq, 10, 019, NA, NA, 0, 0, 3.343, NA, 651646, 1, 0.001222, 11521, 10.5597, 0, 11.2367, 14.5797
minionseq, 10, 020, NA, NA, 0, 0, 3.382, NA, 708845, 1, 0.0014, 15012, 13.6286, 0, 14.3247, 17.7067
minionseq, 10, 021, NA, NA, 0, 0, 3.438, NA, 762143, 1, 0.001283, 19067, 11.268, 0, 12.0039, 15.4419
minionseq, 10, 022, NA, NA, 0, 0, 3.359, NA, 809598, 1, 0.00017, 23599, 9.08221, 0, 9.66672, 13.02572
minionseq, 10, 023, NA, NA, 0, 0, 3.467, NA, 849005, 1, 0.000323, 28426, 11.2055, 0, 11.9434, 15.410400000000001
minionseq, 10, 024, NA, NA, 0, 0, 3.369, NA, 878496, 1, 0.001818, 33300, 12.7442, 0, 13.4398, 16.8088
minionseq, 10, 025, NA, NA, 0, 0, 3.061, NA, 896404, 1, 0.001621, 37862, 13.2171, 0, 13.9041, 16.9651
